@relation sentimental-analizerTeste


@attribute texto string
@attribute quantAdjetivoPositivo numeric
@attribute quantAdjetivoNegativo numeric
@attribute quantVerboPositivo numeric
@attribute quantVerboNegativo numeric
@attribute classTeste {positivo, negativo, neutro}


@DATA
'Apesar de Temer  a verdade é que as ações pró-Dilma não conseguem conquistar apoio de outros brasileiros.Está limitada ao grupo esquerdista.\n&#3;',0,1,3,0,positivo
'Apesar de Temer  a verdade é que as ações pró-Dilma não conseguem conquistar apoio de outros brasileiros.Está limitada ao grupo esquerdista.\n&#3;',0,1,3,0,positivo
'Dilma sabia tudo sobre Pasadena  afirma Cerveró em delação premiada  https://t.co/EMmORlxzkk via @g1\n&#3;',1,0,0,0,positivo
'Secretária de Temer desviou R$ 4 milhões  segundo a PGR https://t.co/09SJ8Ufxjj…\n&#3;',0,0,1,0,positivo
'RT @folha_poder: Secretária de Temer integrou articulação criminosa  diz PGR.  https://t.co/aJMjxW61nW via @trendinaliaBR\n&#3;',0,1,1,0,positivo
'Acordei sabendo q pagamos um japonês fresco pra cuidar do cabelo da Dilma. #PassaDilma\n&#3;',1,0,0,0,positivo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/VZzi1LE0jf\n&#3;',0,0,1,0,positivo
'#Atenção: O colunista Merval Pereira mostra n coluna de hj n #OGlobo PROVAS q a Dilma sabia da corrupção em Pasadena.  E ela usufruia.\n&#3;',0,0,0,0,neutro
'Temer admite incluir idade mínima para aposentadoria na reforma da Previdência https://t.co/mSh0SGNtV7 https://t.co/UGuKdDcutc\n&#3;',0,0,1,0,positivo
'A Dilma gastava $5.000.00 com aquele cabelo.#foraPT#DILMaFORA\n&#3;',0,0,0,0,neutro
'Sem alarde  Câmara cria 14.419 cargos federais  quase quatro vezes o que Temer prometeu cortar https://t.co/zQjcDooRHZ #folha\n&#3;',0,0,1,0,positivo
'Padilha: Temer quer mexer na CLT e na Previdência até o fim do ano - https://t.co/EkiFCiPCfk https://t.co/ddbqu6RJWl\n&#3;',0,0,1,0,positivo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/tEd6aQd25A\n&#3;',0,0,1,0,positivo
'Dilma: governo Temer é um mau exemplo para o país https://t.co/INN0uhcJPQ\n&#3;',0,1,1,0,positivo
'Dilma: governo Temer é um mau exemplo para o país https://t.co/INN0uhcJPQ\n&#3;',0,1,1,0,positivo
'#PeloFim da #estabilidade no #ServiçoPúblico .Alias  quem criou isso na  #constituição ? Michel Temer Presidento... https://t.co/x7qcDFfpG3\n&#3;',0,0,1,0,positivo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/zMaAH9RDoK\n&#3;',0,0,1,0,positivo
'"É Golpe"  "mulher honesta"...É... https://t.co/PDDYxiTfdE\n&#3;',0,0,0,0,neutro
'Gostei de um vídeo @YouTube https://t.co/UaxwMobZIW Brasil pós Dilma ➢ Luiz Felipe Pondé\n&#3;',0,0,1,0,positivo
'Temer e Geddel usam cargos como moeda de troca para impeachment no Senado https://t.co/vk0VI5Bo6D\n&#3;',0,0,1,1,neutro
'Esse é o governo q se propôs acabar com a corrupção.👏👏👏 Kd o panelaço? Não ouço nada 😕#ForaTemer #ChegaDeCorrupcao https://t.co/PjUyw1Heka\n&#3;',0,0,0,0,neutro
'RT @otaviorgs: Sumiram computadores do BB na saída de Dilma  https://t.co/UrLkMRkeNx via @Anaviazan\n&#3;',0,0,0,0,neutro
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR https://t.co/5K8UoizIFC\n&#3;',0,0,1,0,positivo
'Anastasia  relator do impeachment  rejeitou pedido de Dilma para incluir os áudios gravados por Sérgio Machado  ex-pres. da Transpetro\n&#3;',0,0,0,0,neutro
'O constitucionalista Temer tomou pau na "provinha" da EBC https://t.co/FWjFzdcupy\n&#3;',0,0,1,0,positivo
'PT-Podridão: crimes e mais crimes - "nunca antes na história deste país" se roubou tanto! https://t.co/xykao3XN2I\n&#3;',0,0,0,1,negativo
'@felipe_autran vai pedir por Snowden apagar os tais e-mails da Dilma\n&#3;',0,0,0,1,negativo
'Mujeres se movilizan en #Brasil en respaldo a Dilma Rousseff https://t.co/RdvC5X8gwZ https://t.co/q0bBBa56jp\n&#3;',0,0,0,0,neutro
'#PassaDilma https://t.co/HzwuLrgyGG\n&#3;',0,0,0,0,neutro
'Primeiramente  Fora Temer!Bom Dia!👊 https://t.co/N57g0eBAwz\n&#3;',0,0,0,1,negativo
'o dinheiro está difícilcom vocês não gasto maispreciso pagar os amigosque têm bolsa-satanás  de Michael temer!!!\n&#3;',0,1,1,0,positivo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/sr2p72v7a7\n&#3;',0,0,1,0,positivo
'Em protesto  defesa de Dilma abandona comissão do impeachment https://t.co/Gj4GoLheyo via @veja - boa viagem\n&#3;',1,0,0,1,positivo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/ohIeTYOuK4\n&#3;',0,0,1,0,positivo
'O sorriso de Monalisa  uns riem  outros choram. Sorte que Da vinci não usava dinheiro público... https://t.co/s1SeCpidVM\n&#3;',0,0,0,2,negativo
'@VEJA @VillaMarcovilla e se o temer fica vira uma merda!!\n&#3;',0,0,1,0,positivo
'Corre  Temer  corre... Medo de derrota no Senado faz  golpe atropelar prazos... https://t.co/au9KSCnMg5\n&#3;',0,0,3,0,positivo
'Tá e daí? Pra que serve esta delação? Ela e Lula negam TUDO como de costume porque SÃO os únicos que dizem verdade😤 https://t.co/3OWaOy7kyM\n&#3;',1,0,0,0,positivo
'Praça dos Três Poderes calmíssima - Michel Temer tem dito estar aliviado pela ausência de protestos contra ele ... https://t.co/t52gwJbsLh\n&#3;',1,0,1,0,positivo
'#PassaDilma #TchauQuerida #AvanteLavaJato https://t.co/OaU0kxNsld\n&#3;',0,0,0,0,neutro
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/7xYVGRT3Di\n&#3;',0,0,1,0,positivo
'Temer preocupado por posible retorno de Rousseff a la presidencia https://t.co/TyMPVwodjE via @consciencia_net\n&#3;',0,1,1,0,positivo
'Essa foto é nem representativa do momento . Bom dia @nad_pimentel https://t.co/0wp3j67B49\n&#3;',1,0,0,0,positivo
'Claro. E o povo que se dane. https://t.co/W1v6NdR4q0\n&#3;',0,0,0,0,neutro
'Delator diz que Planalto pagou dívida de campanha de Dilma |  https://t.co/z5FUE8xIKR via @PortalOTEMPO\n&#3;',0,0,0,0,neutro
'Temer quer pagar o golpe em concessões de rádio e TV a aliados https://t.co/kyn0HQopq6 via @viomundo\n&#3;',1,0,1,0,positivo
'Michel Temer  20 dias em 20 manchetes:1 - Ministério de Temer é o primeiro sem mulheres desde Geisel (Folha de... https://t.co/tDChKcktUM\n&#3;',0,0,2,0,positivo
'Delator diz que Planalto pagou dívida de campanha de Dilma |  https://t.co/WhOwxZZEzg via @PortalOTEMPO\n&#3;',0,0,0,0,neutro
'A tranquilidade na voz e no olhar de quem sabe que não é golpista.  https://t.co/zwprPoOVWg\n&#3;',0,1,0,0,negativo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/mmaPscsY3X\n&#3;',0,0,1,0,positivo
'EU QUERO É MAIS https://t.co/NBxuKwP7qN\n&#3;',0,0,0,0,neutro
'Painel: Sem alarde  Câmara cria 14.419 cargos federais  quase quatro vezes o que Temer... https://t.co/FmoYOgs1B8 via @lucianaccc\n&#3;',0,0,1,0,positivo
'@BlogdoNoblat O RISCO Ñ É DE TEMER PERDER VOTOS SENADO SÓ.RISCO MAIOR É O DESASTRE COM A VOLTA DE DILMA-PT O POVO VAI PARA RUAS PAIS PARÁ\n&#3;',0,0,2,0,positivo
'@BlogdoNoblat O RISCO Ñ É DE TEMER PERDER VOTOS SENADO SÓ.RISCO MAIOR É O DESASTRE COM A VOLTA DE DILMA-PT O POVO VAI PARA RUAS PAIS PARÁ\n&#3;',0,0,2,0,positivo
'Temer quer pagar o golpe em concessões de rádio e TV a aliados https://t.co/3F2UrQdvgs via @viomundo\n&#3;',1,0,1,0,positivo
'Hum... https://t.co/3nSY5TXrRc\n&#3;',0,0,0,0,neutro
'Por tudo que Dilma fez de errado  por todas as mentiras não basta só o #ImpeachmentJa queremos ela presa. https://t.co/MeDI10waZd\n&#3;',1,2,0,0,negativo
'https://t.co/Y8j98t9Brl\n&#3;',0,0,0,0,neutro
'Cerveró delata Dilma e filho de FHC em depoimento à Lava Jato liberado pelo STF https://t.co/n2YaUNek88\n&#3;',0,0,0,0,neutro
'#PassaDilma #TchauQuerida #AvanteLavaJato https://t.co/ve36uJVLbm\n&#3;',0,0,0,0,neutro
'#ForaTemer https://t.co/phGtFEIfuf\n&#3;',0,0,0,0,neutro
'https://t.co/Blt3LasEqu https://t.co/lexc36d0e1\n&#3;',0,0,0,0,neutro
'Sabiaaaa .. Vem aí o pgto da PIG por tirar Dilma . Quem ganha ? Quem perde ? Outro Golpe na democracia. #ForaTemer https://t.co/FVFURCbfhP\n&#3;',0,0,1,1,neutro
'Noblat  se tá ruim com Temer  vai ficar pior com a Dilma!!!Vamos apoiar essa porra  por favor!? https://t.co/vV9FTt8syw\n&#3;',0,2,2,0,positivo
'Secretária fez parte de articulação criminosa  diz Procuradoria https://t.co/ZTiVdtWcZN\n&#3;',0,0,0,0,neutro
'Noblat  se tá ruim com Temer  vai ficar pior com a Dilma!!!Vamos apoiar essa porra  por favor!? https://t.co/vV9FTt8syw\n&#3;',0,2,2,0,positivo
'O teto solar de Temer https://t.co/UjOroHGx7x via: @o_antagonista\n&#3;',0,0,1,0,positivo
'nao pagou nao dilma é honesta  serião mesmo cara https://t.co/sxWxbz6jiB\n&#3;',1,0,0,0,positivo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/zy9YZX6gwq\n&#3;',0,0,1,0,positivo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/AU1CVbp0Dw\n&#3;',0,0,1,0,positivo
'#FicarAtento @MichelTemer @EliseuPadilha @moreira_franco https://t.co/K5ExL4AElB\n&#3;',0,0,0,0,neutro
'@MichelTemer @transparenciabr https://t.co/7ELn739Knd\n&#3;',0,0,0,0,neutro
'" O troféu que Temer prometeu aos financiadores do golpe"Petroleiros: Pedro Parente mostra a que veio https://t.co/GYF20rZQwu\n&#3;',0,0,1,0,positivo
'Painel: Sem alarde  Câmara cria 14.419 cargos federais  quase quatro vezes o que Temer prometeu... https://t.co/mZMALiVUbn via @costa_rui\n&#3;',0,0,1,0,positivo
'emirsader: RT brasil247: Guilherme Weber  no Jô: "ultimamente  Fora Temer" | Brasil 24/7 https://t.co/U5moTIrKb9 via brasil247\n&#3;',0,0,0,1,negativo
'Então até o cabeleireiro de Dilma era pago com dinheiro desviado da Petrobras? https://t.co/bFv0VwFAjU\n&#3;',0,0,0,0,neutro
'Vc já fez a sua petição para ajudar Dilma? Então  bora lá. Junte-se aos bons! #ForaTemer!https://t.co/qBCXMySysm\n&#3;',1,0,0,0,positivo
'emirsader: RT BernardoMF: De manhã  Temer anunciou cortes e pediu "sacrifícios". À noite  mandou a Câmara aprovar … https://t.co/8JRvv0AgxM\n&#3;',0,0,1,0,positivo
'Vc já fez a sua petição para ajudar Dilma? Então  bora lá. Junte-se aos bons! #ForaTemer!https://t.co/IXCbqIQW3G\n&#3;',1,0,0,0,positivo
'@MichelTemer Presidente  q isso?https://t.co/2UuXbZ2uGx Brasil  sugiro voltarmos as ruas e mostrar q nao aceitamos mais a velha politica!!\n&#3;',0,1,0,0,negativo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/vfdxaTDYMZ\n&#3;',0,0,1,0,positivo
'@o_antagonista @diogomainardi @MichelTemer não recue TEMER!\n&#3;',0,0,1,0,positivo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/EoRph9gSd0\n&#3;',0,0,1,0,positivo
'Funicionarios federais vao receber com dinheiro dos apartamentos do Minha Casa Minhaa Vida. Esse rombo DILMA não deixou.\n&#3;',0,0,0,0,neutro
'Nossos mais sinceros agradecimentos ao Senador Ronaldo Caiado!!! Um baluarte na luta pelo IMPEACHMENT de Dilma e... https://t.co/3OCVUA85k0\n&#3;',1,0,1,0,positivo
'Temer admite incluir idade mínima para aposentadoriaO presidente da República interino Michel Temer admitiu ... https://t.co/kBV4KAdbbS\n&#3;',0,0,2,0,positivo
'Bom dias seus "mulher mais honesta do País" https://t.co/V0lUBHX07U\n&#3;',2,0,0,0,positivo
'Basicamente  fora Temer! @MichelTemer  https://t.co/Q001zRU44R\n&#3;',0,0,1,1,neutro
'O QUE ESPERAR DO GOVERNO TEMER - MAÇOM? https://t.co/2NGR4JZmpq\n&#3;',0,0,1,0,positivo
'https://t.co/MhQPVUxAOB... https://t.co/8BeP9BDAtz\n&#3;',0,0,0,0,neutro
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/j11PhPTAZw\n&#3;',0,0,1,0,positivo
'Painel: Sem alarde  Câmara cria 14.419 cargos federais  quase quatro vezes o que Temer prometeu... https://t.co/9Vopoa4rV1 via @folha\n&#3;',0,0,1,0,positivo
'Acho que o P é de provisório. https://t.co/hC8fJzOMSt\n&#3;',0,0,0,0,neutro
'Anastasia (PSDB): "Dilma tem amplo direito de defesa  desde que não venha com provas de que houve golpe e travamento da Lava-Jato".\n&#3;',1,0,0,0,positivo
'Nenhuma novidade. Michel Temer já sabe que Dilma voltará. E por isso  está fazendo de tudo para minar o governo e... https://t.co/bQzDnUkIAE\n&#3;',0,0,1,0,positivo
'Nenhuma novidade. Michel Temer já sabe que Dilma voltará. E por isso  está fazendo de tudo para minar o governo e... https://t.co/bQzDnUkIAE\n&#3;',0,0,1,0,positivo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/zk1MNHGog6\n&#3;',0,0,1,0,positivo
'https://t.co/RRZdTI6m3W\n&#3;',0,0,0,0,neutro
'@novaquitinete URGENTE!! AVISO que DILMA ROUSSEFF e partido PT USURPOU minha identidade. Fiz DENUNCIA ao MPF ONU e ao  Juiz Sérgio MORO.\n&#3;',0,1,0,1,negativo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelae... https://t.co/x4iRFu6myr timbeta\n&#3;',0,0,1,0,positivo
'A CGU é Órgão técnico e de Estado! Não pode ser partidária. #voltaCGU https://t.co/VvmZ5PK9RK\n&#3;',0,0,0,0,neutro
'"o único teleprompter capaz de se adaptar à sua sintaxe" https://t.co/KmI7lXUvQ8\n&#3;',1,0,0,0,positivo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR https://t.co/GZNcsUQ2SP\n&#3;',0,0,1,0,positivo
'Temer admite incluir idade mínima para aposentadoria na reforma da Previdência https://t.co/e9EA89MX1v\n&#3;',0,0,1,0,positivo
'Sobre 11 Mil Cargos só c Concurso q pode não ser aberto conforme Levi propôs n seu Plano d Aj Fscl q PT desaprovou https://t.co/WaF7spuar7\n&#3;',1,0,0,1,positivo
'Sobre 11 Mil Cargos só c Concurso q pode não ser aberto conforme Levi propôs n seu Plano d Aj Fscl q PT desaprovou https://t.co/WaF7spuar7\n&#3;',1,0,0,1,positivo
'tem pra todo lado  https://t.co/AnQnCY1EDg\n&#3;',0,0,0,0,neutro
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fátima Pelaes é acus... https://t.co/6x6ukZBJO3\n&#3;',0,0,1,0,positivo
'#Uol Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR https://t.co/qbUeO3QEp7\n&#3;',0,0,1,0,positivo
'E-mail provando que a Dilma sabia da roubalheira em Pasadena no #OGlobo de hj... Tinha até $$ p/ o cabelereiro Nakamura. #bomba\n&#3;',0,0,0,0,neutro
'~~ inocente ~~  https://t.co/VljxUty0Nl\n&#3;',1,0,0,0,positivo
'A Câmara aprovou a criação de 14.419 cargos federais. O número é 4 vezes os 4.000 postos que Michel Temer prometeu fechar neste ano.\n&#3;',0,0,1,0,positivo
'#Yaracuy #ArcangelAlvarado Mujeres se movilizan en #Brasil en respaldo a Dilma Rousseff https://t.co/Ickm9mmXcf https://t.co/34nWAH5JPt\n&#3;',0,0,0,0,neutro
'Cabe indenização? Cabeleireiro ruinzinho. E que teleprompter shingling é esse? @marisascruz @BelCarvalho5 @subeida1 https://t.co/JgkWyKo5CB\n&#3;',0,0,0,0,neutro
'já temos a primeira indicada para o paredão da semana que vemhttps://t.co/3LW3xzFiuP\n&#3;',0,0,0,0,neutro
'O QUE ESPERAR DO GOVERNO TEMER - MAÇOM? https://t.co/kNMajfFCnb\n&#3;',0,0,1,0,positivo
'#OperacaoBetaLab Câmara cria 14.419 cargos  quase 4 vezes o que Temer prometeu cortar: No dia 1... https://t.co/0rDOL8nZUc #SDV #TIMBETA\n&#3;',0,0,1,0,positivo
'Salmo 23:4  6“Aunque ande en valle de sombra de muerte  no temeré mal alguno;\n&#3;',0,0,0,0,neutro
'#OperacaoBetaLab Câmara cria 14.419 cargos  quase 4 vezes o que Temer prometeu cortar: No dia 1... https://t.co/S8aMV2YZn0 #SDV #TIMBETA\n&#3;',0,0,1,0,positivo
'#OperacaoBetaLab Câmara cria 14.419 cargos  quase 4 vezes o que Temer prometeu cortar: No dia 1... https://t.co/qIEyQSXSWK #SDV #TIMBETA\n&#3;',0,0,1,0,positivo
'#OperacaoBetaLab Câmara cria 14.419 cargos  quase 4 vezes o que Temer prometeu cortar: No dia 1... https://t.co/XfksWsm3bR #SDV #TIMBETA\n&#3;',0,0,1,0,positivo
'O QUE ESPERAR DO GOVERNO TEMER - MAÇOM? https://t.co/A70AYrrNoh\n&#3;',0,0,1,0,positivo
'Temer está preocupado por posible retorno de Rousseff https://t.co/8SiXODW8Yo\n&#3;',0,1,1,0,positivo
'Fraude com emenda parlamentar: Secretária de Temer desviou R$ 4 mi  diz PGR: Ex-deputada Fá... https://t.co/clJBZAPFpf #renatogottschald\n&#3;',0,0,1,0,positivo
'Temer está preocupado por posible retorno de Rousseff https://t.co/pmB0BM115I\n&#3;',0,1,1,0,positivo
'@o_antagonista @diogomainardi @MichelTemer É um bunda mole mesmo !\n&#3;',0,1,0,0,negativo
'https://t.co/QKYDFEw1nr\n&#3;',0,0,0,0,neutro
'https://t.co/QKYDFEw1nr\n&#3;',0,0,0,0,neutro
'Em ato no Rio  Dilma diz que governo Temer é "mau exemplo" e "assustador": Agência BrasilAfastada do cargo  D... https://t.co/7gQcqiwpMd\n&#3;',0,0,1,0,positivo
'Em ato no Rio  Dilma diz que governo Temer é "mau exemplo" e "assustador": Agência BrasilAfastada do cargo  D... https://t.co/7gQcqiwpMd\n&#3;',0,0,1,0,positivo
'#ParabensPraVoceQue votou na Dilma agora tá desempregado. @detremura @JorgeXiada @lobaoeletrico @Rodrigo_Moller_ https://t.co/EgO4PJVR4t\n&#3;',0,1,1,0,positivo
'Câmara cria 14.419 cargos  quase 4 vezes o que Temer prometeu cortar: No dia 13 de maio  o então ministro do ... https://t.co/ykTbsdZ1F6\n&#3;',0,0,1,0,positivo
'Na mais clara manhã No mais escuro anoitecer Nenhum mal escapará ao meu dever O seguidor do mal deve temer O Lanterna Verde e seu poder\n&#3;',0,1,1,0,positivo
'Câmara cria 14.419 cargos  quase 4 vezes o que Temer prometeu cortar: No dia 13 de maio  o entã... https://t.co/1BADHJTL8x #SDV #TimBeta\n&#3;',0,0,1,0,positivo
'SERÁ??!Pesquisa aponta que 62% acham que governo Temer será “péssimo” https://t.co/TUuOioGVat via @brasil247\n&#3;',0,0,1,0,positivo
'O QUE ESPERAR DO GOVERNO TEMER - MAÇOM? https://t.co/ycumZRjN1Y\n&#3;',0,0,1,0,positivo
'Em ato no Rio  Dilma diz que governo Temer é "mau exemplo" e "assustador": Agência BrasilAfastada do cargo  D... https://t.co/9Ih4WZaL70\n&#3;',0,0,1,0,positivo
'Mujeres se movilizan en #Brasil en respaldo a Dilma Rousseff\n&#3;',0,0,0,0,neutro
'Em ato no Rio  Dilma diz que governo Temer é "mau exemplo" e "assustador": Agência BrasilAfastada do cargo  D... https://t.co/9Ih4WZaL70\n&#3;',0,0,1,0,positivo
'Passaporte e assinatura comprovam que Dilma tem desviadoR$480 milhões para uma conta na Suíça https://t.co/TRTS5pc3uR\n&#3;',0,0,0,0,neutro
'Temer quer pagar o Golpe em TVs e rádios https://t.co/CVNxJU38lf via @ConversaAfiada\n&#3;',0,0,1,0,positivo
'Imagina o dinheiro que foi pra deixar o cabelo da Dilma mais ou menos? Não tem $ de lava jato que de jeito ali. https://t.co/9HDYhVAb9u\n&#3;',0,0,0,0,neutro
'Globo: Jô Soares e o ator Guilherme Weber falam Fora Temer  Fora Temer. #Jo #JoSoares #GuilhermeWeber #ForaTemerhttps://t.co/jnQte2JNmh\n&#3;',0,0,2,2,neutro
'Hoje  não faz sentido! O Brasil sangra! Câmara cria 14.419 cargos federais  quase 4X o que Temer prometeu cortar https://t.co/CxglbVwaub\n&#3;',0,0,1,0,positivo
'@STF_oficial @onu @oea https://t.co/dacAvgzh8e\n&#3;',0,0,0,0,neutro
'Hoje  não faz sentido! O Brasil sangra! Câmara cria 14.419 cargos federais  quase 4X o que Temer prometeu cortar https://t.co/s1aYT9HBCd\n&#3;',0,0,1,0,positivo
'Em protesto  defesa de Dilma abandona comissão do impeachment https://t.co/f4cAsD1hgq via @veja\n&#3;',0,0,0,1,negativo
'#Yaracuy #ArcangelAlvarado Mujeres se movilizan en #Brasil en respaldo a Dilma Rousseff https://t.co/EPXbUREUE8 https://t.co/dcKcPpU62l #…\n&#3;',0,0,0,0,neutro
'Povo você quer morrer de fome deixe a dilma voltar https://t.co/EUasawZVQn\n&#3;',0,0,0,0,neutro
'Estamos de olho nesse discurso de corte de gastos do presida interino. https://t.co/jhQ0XpO5eG\n&#3;',0,1,0,0,negativo
'"Vai ter luta" https://t.co/GOWdlilIO9\n&#3;',0,0,0,0,neutro
'AAAA VAAA ISSO TODOS NOS JA SABEMOSDilma mentiu sobre Pasadena  diz Cerveró https://t.co/9Nz4LX0kQB\n&#3;',0,0,0,1,negativo
'New post: "Dilma sabia de propina na compra de refinaria  diz Cerveró em delação" https://t.co/LBKP9jVn4N\n&#3;',0,0,0,0,neutro
'meu Deus q babaca https://t.co/n1gZUkBJZY\n&#3;',0,1,0,0,negativo
'#PassaDilma 👊🏻🇧🇷 https://t.co/eqiN9Zn9EK\n&#3;',0,0,0,0,neutro
'E ai Janot  se mexe homem... https://t.co/x8aoQEIUWs\n&#3;',0,0,0,0,neutro
